CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
a2d8e0e8e3f5c6387004d6ef8a71d448411d70b594f9b0a0ea20d12e6cc513b35d022cbdc120979f3e52f135ff416cc8d118e9bebd9b5e37e1f69eb96e5fc4ba,JA521311,,11/22/2017 08:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",11/22/2017 08:05:00 AM,IMPROPER LANE USAGE,FAILING TO YIELD RIGHT-OF-WAY,1440,N,STATE PKWY,1824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,4,11,41.9089618106,-87.6289631053,POINT (-87.628963105275 41.908961810601)
5f82916ac9458bddfd5798c4bb46c8ca7f35c64fc1304e2b81842f3afe63006bd681fc0d169a377232fb356b2bd3b14be695bb478cc28a7a0b63e9a0b77619eb,JC467062,,10/10/2019 08:30:00 AM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",10/10/2019 08:45:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,217,S,CENTRAL AVE,1522.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8,5,10,41.877457051,-87.7646142857,POINT (-87.76461428575 41.877457050996)
ca94fc0f5223c88c0cf20eb2628718cc83ebfbf4b2d690a02fc3f5bbedadd0d4b81b2ae73433cf7ed8eab8ca30fc2c4777e22bca53cfd368cc8ae81fa6800ad1,HY510122,,11/21/2015 03:00:00 PM,30,UNKNOWN,UNKNOWN,SNOW,UNKNOWN,REAR END,NOT DIVIDED,4.0,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",11/21/2015 03:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,4755,N,CENTRAL AVE,1623.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,7,11,41.9675630686,-87.7673236013,POINT (-87.767323601348 41.967563068578)
24a96790d4053fc34bf1dcdfc7586231d8a415b4f4a58c6c7532427cfcd6a57481530392d23a95b2440a5987d1fe28cee2276921f535da2942c1be24277ee8f2,JB212579,,04/05/2018 03:05:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,04/05/2018 03:15:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5800,S,NARRAGANSETT AVE,811.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15,5,4,41.786748936,-87.7817478459,POINT (-87.78174784592 41.786748935986)
0a3fc8da271e9f3adb9b78dbfe51859536d48822aa307087559b6422ce0488cb7ca0515dcbef06f8da733e5f609ab2d6a102e15697d5df912d44483373f2f4d3,JF225477,,04/30/2022 01:15:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",04/30/2022 01:17:00 PM,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,703,N,DEARBORN ST,1832.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,7,4,41.8949702655,-87.6295815773,POINT (-87.629581577266 41.894970265515)
c98ae98f778540cdc4d4f766612a95ad03e1a26bf872dd274f537ce99eb464fabf94f7b5b662ae4694b9d17aa47f55236f9a6c3833e03a3ef7474491644e8bc2,JG173789,,03/04/2023 02:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/04/2023 02:17:00 PM,NOT APPLICABLE,NOT APPLICABLE,3131,W,63RD ST,823.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14,7,3,41.7788811758,-87.701855225,POINT (-87.701855225017 41.778881175753)
9dd0b31a2e4bb6c4a3b0bf2f754bcf1df10572099c6db8f4538bbc9291d891bee1f51f77f21a555ba3db9c6e0e7f1e8ebf6f4fae207c3a774c6ec04ce6537f67,JA495481,,11/02/2017 07:37:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",11/02/2017 08:27:00 AM,WEATHER,UNABLE TO DETERMINE,100,W,CERMAK RD,131.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7,5,11,41.8529912193,-87.629386933,POINT (-87.629386933044 41.852991219253)
4bc03c0658f6c7de22866db3fa9ce535a6e06e156e0c165fc7c564105e36aa5d7a7cdb0dd81e3183c6c837232c28b13fde376255578483ef351a87da6b66a34a,JD196240,,03/27/2020 03:42:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/27/2020 03:42:00 PM,IMPROPER BACKING,IMPROPER BACKING,4816,W,CHICAGO AVE,1531.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,6,3,41.8951071356,-87.7465397678,POINT (-87.746539767825 41.895107135558)
51ac8bad6433a236bdef9718960fa6331bebf8f810fa188623fd81344fbcc0ecdcfc897bcfdf73bda6642edfd6364d6fb4e88fd44785e7f4f51ed713a3f2dde2,JC171733,,03/02/2019 09:47:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/02/2019 09:50:00 PM,IMPROPER BACKING,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),1417,E,83RD ST,412.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,7,3,41.7440397204,-87.5897074599,POINT (-87.589707459923 41.74403972038)
5440a818f324125c0c5981fff25ab66490d045ef5c7a6086bb5f791ad7da70bd0cbdd9e0a8222b32102a2fb01a2107257dd17ca5137900bf33247b46028c9dc0,HZ261370,,05/12/2016 10:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",05/12/2016 11:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3922,W,AUGUSTA BLVD,1112.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10,5,5,41.8991447903,-87.7248208153,POINT (-87.72482081527 41.899144790294)
ab5a89d6c80e0a15d5fba576a642b08b6567cbfb0a5e2858487d566382e3f1f2277a487f4fac0e47bad50bc27c7bb39fa84e8c70cbeec46f0180f8561962d5f9,JG294980,,06/09/2023 08:56:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/09/2023 09:57:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,2223,W,NORTH AVE,1424.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20,6,6,41.9102686265,-87.6834094008,POINT (-87.683409400756 41.910268626473)
9025556548184ac678ef52af439de67345f5cde3c15306e7b79b2c651c1c949ca4bc53d3e63442755202985ef63bf63428dfbabb82f5839433358a32033296a3,JF185116,,03/17/2022 03:54:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/24/2022 03:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6200,S,MICHIGAN AVE,311.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,5,3,41.7818064859,-87.6223838475,POINT (-87.622383847478 41.781806485937)
5fb9a6e2d3538361fc55ada322a623f4459d9f67650d582a6f9e63e1f33d8d1e36db892929e2dd0fcd6945d859f10251eec743c19e1195cd53762db7c64a61e4,,,10/27/2023 02:00:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,10/27/2023 02:15:00 PM,IMPROPER BACKING,NOT APPLICABLE,1,W,PARKING LOT B ST,1654.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,6,10,,,
d0de0118a0bff343b80ae0d568d9669223e18f4fb83bd8c8c33aa175eb527d1512d7541511b70255bda8285e5d4ec46a200d0a52071f438f7c8fc4c3482d9d83,HZ469314,,10/11/2016 12:06:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",10/11/2016 12:06:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,1812,N,LARAMIE AVE,2532.0,Y,,,,,,1,FATAL,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,10,41.9134984324,-87.7559561415,POINT (-87.75595614155 41.913498432401)
8fef5798d5681a4898abdd8f66ed30717cb3ad78e67aefcb75f3e7f884facf431204728cd4826e0c69c7e3d21e4f1726f075ed91e43eda9889f4723a4c6a830e,JG198696,,03/23/2023 08:00:00 PM,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,OTHER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/25/2023 02:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2531,N,WESTERN AVE,1432.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,5,3,41.9274093924,-87.687581735,POINT (-87.687581735015 41.927409392379)
b2cc086e23814d87259c351535879868777f48b1331740579a96ff24f4757c09d0792b2bca614eefc4c2ee06905110728eefcb1e04daf79b8eedeb30a9fac0ba,JD264328,,06/14/2020 10:56:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/14/2020 10:56:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1020,N,CENTRAL AVE,1511.0,,,,,,,3,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,1,6,41.8991288245,-87.7656943733,POINT (-87.76569437333 41.899128824453)
481da3ca0432369b891e063c80128b4bb9b862a44ffa2813c13d97ab26baca43ff5240433e15cdce0cc68155105765bca49e6babdf05c74b50111706fc31fe76,JF453913,,10/29/2022 09:21:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",10/29/2022 10:50:00 AM,NOT APPLICABLE,UNABLE TO DETERMINE,2100,S,DAMEN AVE,1234.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,7,10,41.8539628189,-87.6760399305,POINT (-87.676039930451 41.853962818869)
3b8b267f7cf2333af15d7a192586c6487df270716be26e2797a86e387610c4278f6b4afdceee49ca6a4e180bfc59c659b982a538b3678929fe725ad78824a1ee,JD217433,,04/26/2020 09:50:00 AM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,04/26/2020 10:00:00 AM,IMPROPER LANE USAGE,IMPROPER LANE USAGE,3280,W,87TH ST,834.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1,4,41.7352633113,-87.7042871944,POINT (-87.704287194431 41.735263311303)
488bc2a0ba4df57087a73866083ea384ba5b123ab3d4fa7195ae4675532fa3c4ce063acc1df0218f4887603c6a560880460e14947dffadc5a69470f42590427d,HZ447871,,09/20/2016 09:00:00 PM,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,UNKNOWN,FIXED OBJECT,UNKNOWN,4.0,STRAIGHT AND LEVEL,OTHER,"RUT, HOLES",NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",09/24/2016 02:50:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,3200,W,BELMONT AVE,1733.0,,,,Y,CONSTRUCTION,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,3,9,41.9394405612,-87.7077185163,POINT (-87.707718516309 41.939440561174)
f220e20b1af1e0cf4698145360e222c405b5489a4555667f38af314210e8db615c72b24a366c874c60e2caaa6f77818a148791d0043f288960ead83ff718860f,JB567218,,12/25/2018 09:30:00 PM,35,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,CENTER TURN LANE,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",12/25/2018 10:10:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,6401,W,MONTROSE AVE,1632.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21,3,12,41.9601064914,-87.7868634926,POINT (-87.7868634926 41.960106491383)
7796840cca683fa815f9f8763e85456e3c002671c26fa973ebfcdca122ad78ad436cefbb9c98f539ca24ca32e1b12f5e118266700558524ae83f86ba8bde6be6,JG287949,,06/04/2023 03:41:00 PM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",06/04/2023 03:42:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4251,N,LARAMIE AVE,1624.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,1,6,41.958497671,-87.7571700762,POINT (-87.757170076201 41.95849767098)
87c668faa97fc987c65ce49a16f73b3d23b1c8a8582669978e2453c288ab271163ccc8b187551aabf6436f4dfb8253b70010a71010936ed3814f537afe0005b6,JF149262,,02/19/2022 07:57:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",02/19/2022 08:24:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1641,W,NORTH AVE,1433.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,7,2,41.9104978415,-87.6693631279,POINT (-87.669363127882 41.910497841465)
f0c68f75826b1ab138af71bdc9fcc93cbb8db9cf5ba8733256b875181a92fa6620d7c999214f1668d178cea95240107ac709c50bdff174689410343c4f9a9490,JD101891,,01/02/2020 04:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/02/2020 04:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2100,N,CENTRAL AVE,2515.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,4.0,0.0,16,5,1,41.9182112154,-87.7659221651,POINT (-87.765922165139 41.918211215443)
0bf23aa2772467864d597f1fa28c44aa93c07196517a785f3a795b27614031518fdf7c50a6411176fb39216f0f0e547fd89f3d3fd7144cdd24e86eb63ec5d59c,JE362166,,09/05/2021 06:50:00 AM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",09/05/2021 06:55:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1242,N,CLARK ST,1821.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,1,9,41.9051385115,-87.6316324548,POINT (-87.631632454809 41.905138511469)
9824207ef1d30372f4d4f90a46b1ef551b6df3f978629907614525d582d433edea9b10862d45fc072759dd1ca14a2fa788b549a52346439ef0c57668e9739171,JF467463,Y,11/08/2022 07:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",11/08/2022 06:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1647,N,HUMBOLDT BLVD,1421.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,11,41.9114729085,-87.7017592933,POINT (-87.701759293315 41.911472908498)
500eddeb8da5933103e0f193e201ca8ed289980d41b504fe1898490ac05465a6d8417b7cc82444cf8095bf4cd15690e852a42cf0db8e7226af06cce46179c064,JB375988,,08/02/2018 01:51:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,Y,"$501 - $1,500",08/02/2018 02:30:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,7100,S,CALIFORNIA AVE,831.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,5,8,41.7644468993,-87.6931737199,POINT (-87.693173719945 41.76444689926)
f42c8ee4b8d0d17e99b386cc34c7504db12a031337ab2da1371b8201a4b932a031972d5b0bdf23b304a1f5d3db152fa78b2b36d6de3d78465b81a7bfd8ec8082,HZ251319,,04/26/2016 07:30:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,1.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",05/04/2016 04:42:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6705,N,WASHTENAW AVE,2412.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,4,42.003268015,-87.6972022677,POINT (-87.697202267693 42.003268015007)
406590f9a07c7cc9585a460935d408e93e33bc966868b3a254a275381c1bf42cbd818d7e88e9f9272d80bcc370ba42c57d999423bab562706ac98703ce34dd90,JG391142,,08/21/2023 04:29:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",08/21/2023 04:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7859,S,MARSHFIELD AVE,611.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,2,8,41.7504307749,-87.6645054076,POINT (-87.664505407603 41.750430774883)
b2849424ac8ff4f55adc2bb66fe34cbef5b082d5d023405c91d5444e5f8df62a7f4da41fd47f426da3aa0d21254ffc1823d48354613db3da199fe5ded011b93a,JA284470,,05/30/2017 01:00:00 AM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,2.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,05/30/2017 02:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1400,S,LAKE SHORE DRIVE,1824.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,3,5,41.8640356398,-87.6192970692,POINT (-87.619297069192 41.864035639814)
4d960c220a9615ec753a1d790a3fbc4e190d0c2c5a8c1d71e144307442ff12e74650fc98fba6b158725c23b60f326855fd0732834cd2ab8ed1a04fdfbeeb17e7,HZ134258,,01/29/2016 05:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,99.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/30/2016 12:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,8344,S,COMMERCIAL AVE,423.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,6,1,41.7437496894,-87.551898131,POINT (-87.551898130961 41.743749689419)
d0234d8e22a475f1a8aaf6e089436b5f07b4012e2bd11b282895aba84ecdc861d13fc6514a715161d374b1518f7a7023ad21e309c640036e56bd8ef94d468ea0,JB103972,,01/04/2018 10:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,01/04/2018 10:20:00 AM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,1605,E,50TH ST,222.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,1,41.8042481361,-87.5862418465,POINT (-87.586241846523 41.804248136144)
4f86189610dd874e9db3fc701990dbb50e0eca3bb9e7fffe76e6dea69cf90146ea724e08d2c840acf5199461c3cac6f337ed659c0a7d6c19c1682f6cec3b5129,HZ411275,,08/28/2016 11:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),4.0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/28/2016 11:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,651,S,AUSTIN BLVD,1513.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,1,8,41.8713251911,-87.7741920499,POINT (-87.774192049944 41.8713251911)
49145ef4548e2e82e0182d5e1e596fc5ffffa2036ab4bf95ca95f17df274fe7b9112fa0fc0c0316ed131ba19a94a3cb56812a6c8b66aea543479b289316bb3f1,JF151728,,02/21/2022 05:30:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",02/21/2022 06:00:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,7900,S,MORGAN ST,612.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,2,2,41.7504751929,-87.64903192,POINT (-87.649031919951 41.750475192888)
